session_id,idx,time_ms,map_id,position_x,position_y,position_z
Analytics_Data_Attempt_10,24337,409000,Cidades-Inteligentes-01-Superficie _Legado,40.37,19.92,77.13
Analytics_Data_Attempt_10,24417,410000,Cidades-Inteligentes-01-Superficie _Legado,38.69,19.97,68.32
Analytics_Data_Attempt_10,24503,411000,Cidades-Inteligentes-01-Superficie _Legado,39.55,19.92,59.83
Analytics_Data_Attempt_10,24552,412000,Cidades-Inteligentes-01-Superficie _Legado,36.37,19.97,57.47
Analytics_Data_Attempt_10,24571,414000,Cidades-Inteligentes-01-Superficie _Legado,36.37,19.97,57.9
Analytics_Data_Attempt_10,24652,415000,Cidades-Inteligentes-01-Superficie _Legado,36.38,19.97,62.65
Analytics_Data_Attempt_10,24708,416000,Cidades-Inteligentes-01-Superficie _Legado,36.23,19.97,64.04
Analytics_Data_Attempt_10,24778,417000,Cidades-Inteligentes-01-Superficie _Legado,35.16,19.97,70.66
Analytics_Data_Attempt_10,24844,418000,Cidades-Inteligentes-01-Superficie _Legado,31.8,19.97,75.47
Analytics_Data_Attempt_10,24909,419000,Cidades-Inteligentes-01-Superficie _Legado,27.43,19.97,80.73
Analytics_Data_Attempt_10,24953,420000,Cidades-Inteligentes-01-Superficie _Legado,26.59,19.97,81.35
Analytics_Data_Attempt_10,24987,421000,Cidades-Inteligentes-01-Superficie _Legado,22.92,19.97,82.11
Analytics_Data_Attempt_10,25046,422000,Cidades-Inteligentes-01-Superficie _Legado,21.09,19.97,84.33
Analytics_Data_Attempt_10,25108,423000,Cidades-Inteligentes-01-Superficie _Legado,21.48,19.92,87.37
Analytics_Data_Attempt_10,25163,424000,Cidades-Inteligentes-01-Superficie _Legado,15.41,19.92,87.07
Analytics_Data_Attempt_10,25239,425000,Cidades-Inteligentes-01-Superficie _Legado,10.87,19.92,88.52
Analytics_Data_Attempt_10,25305,426000,Cidades-Inteligentes-01-Superficie _Legado,3.83,19.92,88.83
Analytics_Data_Attempt_10,25370,427000,Cidades-Inteligentes-01-Superficie _Legado,-1.79,19.92,88.82
Analytics_Data_Attempt_10,25452,428000,Cidades-Inteligentes-01-Superficie _Legado,-8.21,19.97,83.81
Analytics_Data_Attempt_10,25525,429000,Cidades-Inteligentes-01-Superficie _Legado,-14.28,19.92,81.59
Analytics_Data_Attempt_10,25605,430000,Cidades-Inteligentes-01-Superficie _Legado,-21.6,19.92,77.89
Analytics_Data_Attempt_10,25690,431000,Cidades-Inteligentes-01-Superficie _Legado,-29.88,19.92,76.84
Analytics_Data_Attempt_10,25782,432000,Cidades-Inteligentes-01-Superficie _Legado,-37.01,19.92,72.83
Analytics_Data_Attempt_10,25875,433000,Cidades-Inteligentes-01-Superficie _Legado,-37.57,19.92,68.12
Analytics_Data_Attempt_10,25965,434000,Cidades-Inteligentes-01-Superficie _Legado,-34.39,19.92,59.78
Analytics_Data_Attempt_10,26051,435000,Cidades-Inteligentes-01-Superficie _Legado,-36.06,19.92,51.49
Analytics_Data_Attempt_10,26142,436000,Cidades-Inteligentes-01-Superficie _Legado,-36.27,19.92,42.99
Analytics_Data_Attempt_10,26229,437000,Cidades-Inteligentes-01-Superficie _Legado,-37.12,19.92,37.66
Analytics_Data_Attempt_10,26325,438000,Cidades-Inteligentes-01-Superficie _Legado,-36.8,19.92,28.74
Analytics_Data_Attempt_10,26422,439000,Cidades-Inteligentes-01-Superficie _Legado,-38.0,19.92,20.96
Analytics_Data_Attempt_10,26480,440000,Cidades-Inteligentes-01-Superficie _Legado,-37.79,19.92,20.12
Analytics_Data_Attempt_10,26571,441000,Cidades-Inteligentes-01-Superficie _Legado,-32.42,19.92,17.31
Analytics_Data_Attempt_10,26662,442000,Cidades-Inteligentes-01-Superficie _Legado,-24.03,19.92,17.19
Analytics_Data_Attempt_10,26746,443000,Cidades-Inteligentes-01-Superficie _Legado,-15.48,19.92,19.92
Analytics_Data_Attempt_10,26822,444000,Cidades-Inteligentes-01-Superficie _Legado,-9.64,19.92,19.39
Analytics_Data_Attempt_10,26858,445000,Cidades-Inteligentes-01-Superficie _Legado,-9.67,19.92,20.8
Analytics_Data_Attempt_10,26871,448000,Cidades-Inteligentes-01-Superficie _Legado,-9.69,19.92,24.8
Analytics_Data_Attempt_10,26942,449000,Cidades-Inteligentes-01-Superficie _Legado,-20.04,19.92,23.08
Analytics_Data_Attempt_10,27026,450000,Cidades-Inteligentes-01-Superficie _Legado,-31.21,19.92,27.86
Analytics_Data_Attempt_10,27114,451000,Cidades-Inteligentes-01-Superficie _Legado,-28.04,19.92,30.69
Analytics_Data_Attempt_10,27201,452000,Cidades-Inteligentes-01-Superficie _Legado,-26.79,19.92,37.53
Analytics_Data_Attempt_10,27286,453000,Cidades-Inteligentes-01-Superficie _Legado,-23.23,19.92,45.73
Analytics_Data_Attempt_10,27365,454000,Cidades-Inteligentes-01-Superficie _Legado,-22.98,19.92,54.44
Analytics_Data_Attempt_10,27442,455000,Cidades-Inteligentes-01-Superficie _Legado,-23.89,19.92,61.91
Analytics_Data_Attempt_10,27495,456000,Cidades-Inteligentes-01-Superficie _Legado,-25.75,19.92,62.41
Analytics_Data_Attempt_10,27528,457000,Cidades-Inteligentes-01-Superficie _Legado,-27.87,19.92,64.71
Analytics_Data_Attempt_10,27612,458000,Cidades-Inteligentes-01-Superficie _Legado,-34.38,19.92,70.18
Analytics_Data_Attempt_10,27701,459000,Cidades-Inteligentes-01-Superficie _Legado,-28.36,19.92,76.6
Analytics_Data_Attempt_10,27790,460000,Cidades-Inteligentes-01-Superficie _Legado,-25.35,19.92,85.12
Analytics_Data_Attempt_10,27877,461000,Cidades-Inteligentes-01-Superficie _Legado,-19.35,19.92,85.49
Analytics_Data_Attempt_10,27962,462000,Cidades-Inteligentes-01-Superficie _Legado,-11.27,19.97,81.65
Analytics_Data_Attempt_10,28042,463000,Cidades-Inteligentes-01-Superficie _Legado,-3.09,19.92,77.86
Analytics_Data_Attempt_10,28114,464000,Cidades-Inteligentes-01-Superficie _Legado,3.24,19.93,79.55
Analytics_Data_Attempt_10,28125,465000,Cidades-Inteligentes-01-Superficie _Legado,4.0,19.97,79.98
Analytics_Data_Attempt_10,28204,466000,Cidades-Inteligentes-01-Superficie _Legado,11.39,19.92,78.59
Analytics_Data_Attempt_10,28271,467000,Cidades-Inteligentes-01-Superficie _Legado,10.97,19.92,76.33
Analytics_Data_Attempt_10,28342,468000,Cidades-Inteligentes-01-Superficie _Legado,17.49,19.92,78.88
Analytics_Data_Attempt_10,28402,469000,Cidades-Inteligentes-01-Superficie _Legado,22.23,19.97,81.4
Analytics_Data_Attempt_10,28463,470000,Cidades-Inteligentes-01-Superficie _Legado,29.08,19.94,82.8
Analytics_Data_Attempt_10,28530,471000,Cidades-Inteligentes-01-Superficie _Legado,35.63,19.92,81.99
Analytics_Data_Attempt_10,28577,472000,Cidades-Inteligentes-01-Superficie _Legado,37.55,19.92,83.49
Analytics_Data_Attempt_10,28651,473000,Cidades-Inteligentes-01-Superficie _Legado,39.12,19.92,77.29
Analytics_Data_Attempt_10,28730,474000,Cidades-Inteligentes-01-Superficie _Legado,40.06,19.92,68.54
Analytics_Data_Attempt_10,28745,475000,Cidades-Inteligentes-01-Superficie _Legado,40.08,19.92,68.35
Analytics_Data_Attempt_10,28803,476000,Cidades-Inteligentes-01-Superficie _Legado,40.49,19.92,64.38
Analytics_Data_Attempt_10,28841,477000,Cidades-Inteligentes-01-Superficie _Legado,40.41,19.92,61.98
Analytics_Data_Attempt_10,28910,535000,Cidades-Inteligentes-01-Superficie _Legado,39.39,19.92,67.44
Analytics_Data_Attempt_10,28992,536000,Cidades-Inteligentes-01-Superficie _Legado,34.02,19.97,74.69
Analytics_Data_Attempt_10,29069,537000,Cidades-Inteligentes-01-Superficie _Legado,26.64,19.92,79.35
Analytics_Data_Attempt_10,29144,538000,Cidades-Inteligentes-01-Superficie _Legado,19.92,19.97,85.31
Analytics_Data_Attempt_10,29218,539000,Cidades-Inteligentes-01-Superficie _Legado,14.94,19.97,85.4
Analytics_Data_Attempt_10,29295,540000,Cidades-Inteligentes-01-Superficie _Legado,7.69,19.97,80.66
Analytics_Data_Attempt_10,29370,541000,Cidades-Inteligentes-01-Superficie _Legado,-1.14,19.96,79.64
Analytics_Data_Attempt_10,29446,542000,Cidades-Inteligentes-01-Superficie _Legado,-10.07,19.92,78.59
Analytics_Data_Attempt_10,29522,543000,Cidades-Inteligentes-01-Superficie _Legado,-11.41,19.92,71.36
Analytics_Data_Attempt_10,29597,544000,Cidades-Inteligentes-01-Superficie _Legado,-15.39,19.92,74.2
Analytics_Data_Attempt_10,29677,545000,Cidades-Inteligentes-01-Superficie _Legado,-23.54,19.92,77.59
Analytics_Data_Attempt_10,29763,546000,Cidades-Inteligentes-01-Superficie _Legado,-30.77,19.92,73.2
Analytics_Data_Attempt_10,29850,547000,Cidades-Inteligentes-01-Superficie _Legado,-27.7,19.92,66.46
Analytics_Data_Attempt_10,29930,548000,Cidades-Inteligentes-01-Superficie _Legado,-24.1,19.92,60.27
Analytics_Data_Attempt_10,30007,549000,Cidades-Inteligentes-01-Superficie _Legado,-15.7,19.92,57.57
Analytics_Data_Attempt_10,30080,550000,Cidades-Inteligentes-01-Superficie _Legado,-7.13,19.56,55.22
Analytics_Data_Attempt_10,30109,551000,Cidades-Inteligentes-01-Superficie _Legado,-5.01,19.04,55.15
Analytics_Data_Attempt_10,30112,557000,Cidades-Inteligentes-01-Superficie _Legado,-4.83,19.0,55.13
Analytics_Data_Attempt_10,30174,558000,Cidades-Inteligentes-01-Superficie _Legado,3.89,16.81,55.34
Analytics_Data_Attempt_10,30229,559000,Cidades-Inteligentes-01-Superficie _Legado,9.12,15.48,54.04
Analytics_Data_Attempt_10,30304,560000,Cidades-Inteligentes-01-Superficie _Legado,14.36,14.18,54.92
Analytics_Data_Attempt_10,30388,561000,Cidades-Inteligentes-01-Superficie _Legado,21.81,12.3,53.04
Analytics_Data_Attempt_10,30411,562000,Cidades-Inteligentes-01-Superficie _Legado,20.81,12.55,52.91
Analytics_Data_Attempt_10,30480,563000,Cidades-Inteligentes-01-Superficie _Legado,23.83,11.79,54.93
Analytics_Data_Attempt_10,30573,564000,Cidades-Inteligentes-01-Superficie _Legado,29.86,11.66,57.06
Analytics_Data_Attempt_10,30662,565000,Cidades-Inteligentes-01-Superficie _Legado,34.13,11.66,58.6
Analytics_Data_Attempt_10,30749,566000,Cidades-Inteligentes-01-Superficie _Legado,34.66,11.66,62.47
Analytics_Data_Attempt_10,30861,567000,Cidades-Inteligentes-01-Superficie _Legado,33.55,11.66,53.93
Analytics_Data_Attempt_10,30942,568000,Cidades-Inteligentes-01-Superficie _Legado,33.09,11.66,49.23
Analytics_Data_Attempt_10,31028,569000,Cidades-Inteligentes-01-Superficie _Legado,37.77,11.66,58.88
Analytics_Data_Attempt_10,31117,570000,Cidades-Inteligentes-01-Superficie _Legado,32.39,11.66,70.4
Analytics_Data_Attempt_10,31203,571000,Cidades-Inteligentes-01-Superficie _Legado,30.6,11.66,79.02
Analytics_Data_Attempt_10,31291,572000,Cidades-Inteligentes-01-Superficie _Legado,23.97,11.66,84.75
Analytics_Data_Attempt_10,31376,573000,Cidades-Inteligentes-01-Superficie _Legado,19.88,11.67,89.68
Analytics_Data_Attempt_10,31445,574000,Cidades-Inteligentes-01-Superficie _Legado,14.12,11.66,88.13
Analytics_Data_Attempt_10,31520,575000,Cidades-Inteligentes-01-Superficie _Legado,6.47,11.66,88.17
Analytics_Data_Attempt_10,31575,576000,Cidades-Inteligentes-01-Superficie _Legado,5.77,11.66,88.08
Analytics_Data_Attempt_10,31601,577000,Cidades-Inteligentes-01-Superficie _Legado,5.48,11.67,89.97
Analytics_Data_Attempt_10,31642,578000,Cidades-Inteligentes-01-Superficie _Legado,6.36,11.66,87.07
Analytics_Data_Attempt_10,31691,579000,Cidades-Inteligentes-01-Superficie _Legado,5.75,11.66,87.9
Analytics_Data_Attempt_10,31715,580000,Cidades-Inteligentes-01-Superficie _Legado,0.96,11.66,86.8
Analytics_Data_Attempt_10,31782,581000,Cidades-Inteligentes-01-Superficie _Legado,3.05,11.66,86.0
Analytics_Data_Attempt_10,31817,582000,Cidades-Inteligentes-01-Superficie _Legado,4.92,11.66,85.57
Analytics_Data_Attempt_10,31845,583000,Cidades-Inteligentes-01-Superficie _Legado,7.4,11.66,86.36
Analytics_Data_Attempt_10,31922,584000,Cidades-Inteligentes-01-Superficie _Legado,11.63,11.67,93.37
Analytics_Data_Attempt_10,32002,585000,Cidades-Inteligentes-01-Superficie _Legado,12.18,11.67,102.27
Analytics_Data_Attempt_10,32082,586000,Cidades-Inteligentes-01-Superficie _Legado,8.78,11.67,106.94
Analytics_Data_Attempt_10,32171,587000,Cidades-Inteligentes-01-Superficie _Legado,8.14,11.67,115.76
Analytics_Data_Attempt_10,32268,588000,Cidades-Inteligentes-01-Superficie _Legado,6.44,11.67,118.29
Analytics_Data_Attempt_10,32290,589000,Cidades-Inteligentes-01-Superficie _Legado,6.43,11.67,118.83
Analytics_Data_Attempt_10,32308,590000,Cidades-Inteligentes-01-Superficie _Legado,6.47,11.67,118.38
Analytics_Data_Attempt_10,32336,591000,Cidades-Inteligentes-01-Superficie _Legado,6.63,11.67,116.78
Analytics_Data_Attempt_10,32415,592000,Cidades-Inteligentes-01-Superficie _Legado,5.32,11.67,115.47
Analytics_Data_Attempt_10,32505,593000,Cidades-Inteligentes-01-Superficie _Legado,-0.87,11.67,115.3
Analytics_Data_Attempt_10,32592,594000,Cidades-Inteligentes-01-Superficie _Legado,-5.85,11.67,108.99
Analytics_Data_Attempt_10,32675,595000,Cidades-Inteligentes-01-Superficie _Legado,-13.04,11.67,106.64
Analytics_Data_Attempt_10,32761,596000,Cidades-Inteligentes-01-Superficie _Legado,-16.73,11.67,109.14
Analytics_Data_Attempt_10,32821,597000,Cidades-Inteligentes-01-Superficie _Legado,-17.49,11.67,109.78
Analytics_Data_Attempt_10,32877,598000,Cidades-Inteligentes-01-Superficie _Legado,-17.72,11.67,112.99
Analytics_Data_Attempt_10,32968,599000,Cidades-Inteligentes-01-Superficie _Legado,-19.94,11.67,114.02
Analytics_Data_Attempt_10,33019,600000,Cidades-Inteligentes-01-Superficie _Legado,-20.88,11.67,112.61
Analytics_Data_Attempt_10,33101,601000,Cidades-Inteligentes-01-Superficie _Legado,-20.62,11.67,105.35
Analytics_Data_Attempt_10,33187,602000,Cidades-Inteligentes-01-Superficie _Legado,-24.3,11.67,97.55
Analytics_Data_Attempt_10,33271,603000,Cidades-Inteligentes-01-Superficie _Legado,-28.65,11.67,89.68
Analytics_Data_Attempt_10,33343,604000,Cidades-Inteligentes-02-Periferia,18.49,-98.56,67.43
Analytics_Data_Attempt_10,33364,605000,Cidades-Inteligentes-02-Periferia,18.06,-98.56,66.62
Analytics_Data_Attempt_10,33477,606000,Cidades-Inteligentes-02-Periferia,17.99,-98.56,58.7
Analytics_Data_Attempt_10,33587,607000,Cidades-Inteligentes-02-Periferia,12.62,-98.56,53.97
Analytics_Data_Attempt_10,33699,608000,Cidades-Inteligentes-02-Periferia,7.3,-98.56,50.34
Analytics_Data_Attempt_10,33703,609000,Cidades-Inteligentes-02-Periferia,7.3,-98.56,50.34
Analytics_Data_Attempt_10,33775,641000,Cidades-Inteligentes-02-Periferia,9.34,-98.56,46.61
Analytics_Data_Attempt_10,33883,642000,Cidades-Inteligentes-02-Periferia,16.99,-98.56,43.09
Analytics_Data_Attempt_10,33988,643000,Cidades-Inteligentes-02-Periferia,23.85,-98.56,41.26
Analytics_Data_Attempt_10,34095,644000,Cidades-Inteligentes-02-Periferia,23.02,-98.56,33.25
Analytics_Data_Attempt_10,34191,645000,Cidades-Inteligentes-02-Periferia,18.79,-98.56,32.9
Analytics_Data_Attempt_10,34291,646000,Cidades-Inteligentes-02-Periferia,25.65,-98.56,34.05
Analytics_Data_Attempt_10,34351,650000,Cidades-Inteligentes-02-Periferia,25.33,-98.56,31.87
Analytics_Data_Attempt_10,34429,651000,Cidades-Inteligentes-02-Periferia,28.2,-98.56,31.66
Analytics_Data_Attempt_10,34487,652000,Cidades-Inteligentes-02-Periferia,30.61,-98.56,30.78
Analytics_Data_Attempt_10,34596,653000,Cidades-Inteligentes-02-Periferia,24.17,-98.56,29.67
Analytics_Data_Attempt_10,34703,654000,Cidades-Inteligentes-02-Periferia,15.48,-98.56,28.55
Analytics_Data_Attempt_10,34779,655000,Cidades-Inteligentes-02-Periferia,12.18,-98.56,27.43
Analytics_Data_Attempt_10,34865,656000,Cidades-Inteligentes-02-Periferia,10.94,-98.56,27.43
Analytics_Data_Attempt_10,34972,657000,Cidades-Inteligentes-02-Periferia,10.01,-98.56,27.43
Analytics_Data_Attempt_10,35041,658000,Cidades-Inteligentes-02-Periferia,10.16,-98.56,27.43
Analytics_Data_Attempt_10,35072,659000,Cidades-Inteligentes-02-Periferia,10.31,-98.56,27.43
Analytics_Data_Attempt_10,35078,660000,Cidades-Inteligentes-02-Periferia,10.36,-98.56,27.43
Analytics_Data_Attempt_10,35128,661000,Cidades-Inteligentes-02-Periferia,10.68,-98.56,27.43
Analytics_Data_Attempt_10,35145,662000,Cidades-Inteligentes-02-Periferia,10.68,-98.56,27.43
Analytics_Data_Attempt_10,35227,663000,Cidades-Inteligentes-02-Periferia,10.26,-98.56,27.43
Analytics_Data_Attempt_10,35248,664000,Cidades-Inteligentes-02-Periferia,10.42,-98.56,27.43
Analytics_Data_Attempt_10,35308,667000,Cidades-Inteligentes-02-Periferia,9.24,-98.56,29.28
Analytics_Data_Attempt_10,35365,668000,Cidades-Inteligentes-02-Periferia,10.91,-98.56,27.98
Analytics_Data_Attempt_10,35442,669000,Cidades-Inteligentes-02-Periferia,13.19,-98.56,33.86
Analytics_Data_Attempt_10,35539,670000,Cidades-Inteligentes-02-Periferia,12.87,-98.56,30.92
Analytics_Data_Attempt_10,35609,671000,Cidades-Inteligentes-02-Periferia,12.13,-98.56,27.85
Analytics_Data_Attempt_10,35657,672000,Cidades-Inteligentes-02-Periferia,12.32,-98.56,27.43
Analytics_Data_Attempt_10,35719,673000,Cidades-Inteligentes-02-Periferia,11.82,-98.56,27.44
Analytics_Data_Attempt_10,35805,674000,Cidades-Inteligentes-02-Periferia,11.31,-98.56,27.43
Analytics_Data_Attempt_10,35862,675000,Cidades-Inteligentes-02-Periferia,10.45,-98.56,27.44
Analytics_Data_Attempt_10,35897,677000,Cidades-Inteligentes-02-Periferia,10.54,-98.56,27.88
Analytics_Data_Attempt_10,35973,678000,Cidades-Inteligentes-02-Periferia,10.51,-98.56,27.44
Analytics_Data_Attempt_10,35976,679000,Cidades-Inteligentes-02-Periferia,10.5,-98.56,27.44
Analytics_Data_Attempt_10,35996,680000,Cidades-Inteligentes-02-Periferia,10.54,-98.56,27.44
Analytics_Data_Attempt_10,36070,681000,Cidades-Inteligentes-02-Periferia,9.5,-98.56,27.44
Analytics_Data_Attempt_10,36081,682000,Cidades-Inteligentes-02-Periferia,9.5,-98.56,27.43
Analytics_Data_Attempt_10,36146,683000,Cidades-Inteligentes-02-Periferia,9.76,-98.56,27.43
Analytics_Data_Attempt_10,36168,684000,Cidades-Inteligentes-02-Periferia,9.75,-98.56,27.43
Analytics_Data_Attempt_10,36198,691000,Cidades-Inteligentes-02-Periferia,9.64,-98.56,27.71
Analytics_Data_Attempt_10,36251,692000,Cidades-Inteligentes-02-Periferia,12.56,-98.56,27.42
Analytics_Data_Attempt_10,36358,693000,Cidades-Inteligentes-02-Periferia,12.58,-98.56,29.91
Analytics_Data_Attempt_10,36465,694000,Cidades-Inteligentes-02-Periferia,19.37,-98.56,35.79
Analytics_Data_Attempt_10,36572,695000,Cidades-Inteligentes-02-Periferia,27.72,-98.56,38.54
Analytics_Data_Attempt_10,36682,696000,Cidades-Inteligentes-02-Periferia,26.67,-98.56,40.23
Analytics_Data_Attempt_10,36789,697000,Cidades-Inteligentes-02-Periferia,20.43,-98.56,41.55
Analytics_Data_Attempt_10,36896,698000,Cidades-Inteligentes-02-Periferia,22.39,-98.56,49.1
Analytics_Data_Attempt_10,37004,699000,Cidades-Inteligentes-02-Periferia,20.87,-98.56,57.43
Analytics_Data_Attempt_10,37112,700000,Cidades-Inteligentes-02-Periferia,16.2,-98.56,61.75
Analytics_Data_Attempt_10,37221,701000,Cidades-Inteligentes-02-Periferia,15.79,-98.56,52.9
Analytics_Data_Attempt_10,37330,702000,Cidades-Inteligentes-02-Periferia,8.44,-98.56,48.13
Analytics_Data_Attempt_10,37436,703000,Cidades-Inteligentes-02-Periferia,7.91,-98.56,42.05
Analytics_Data_Attempt_10,37546,704000,Cidades-Inteligentes-02-Periferia,10.74,-98.56,34.41
Analytics_Data_Attempt_10,37654,705000,Cidades-Inteligentes-02-Periferia,9.15,-98.56,27.92
Analytics_Data_Attempt_10,37761,706000,Cidades-Inteligentes-02-Periferia,8.69,-98.56,27.95
Analytics_Data_Attempt_10,37780,707000,Cidades-Inteligentes-02-Periferia,8.57,-98.56,27.95
Analytics_Data_Attempt_11,16,26000,Cidades-Inteligentes-02-Periferia,8.53,-98.56,28.43
Analytics_Data_Attempt_11,121,27000,Cidades-Inteligentes-02-Periferia,11.63,-98.56,30.28
Analytics_Data_Attempt_11,168,28000,Cidades-Inteligentes-02-Periferia,10.18,-98.56,27.44
Analytics_Data_Attempt_11,271,29000,Cidades-Inteligentes-02-Periferia,9.69,-98.56,27.43
Analytics_Data_Attempt_11,282,30000,Cidades-Inteligentes-02-Periferia,9.5,-98.56,27.43
Analytics_Data_Attempt_11,321,31000,Cidades-Inteligentes-02-Periferia,10.44,-98.56,27.43
Analytics_Data_Attempt_11,400,32000,Cidades-Inteligentes-02-Periferia,10.21,-98.56,27.43
Analytics_Data_Attempt_11,437,33000,Cidades-Inteligentes-02-Periferia,9.57,-98.56,27.43
Analytics_Data_Attempt_11,438,37000,Cidades-Inteligentes-02-Periferia,9.5,-98.56,27.43
Analytics_Data_Attempt_11,534,38000,Cidades-Inteligentes-02-Periferia,11.16,-98.56,21.15
Analytics_Data_Attempt_11,650,39000,Cidades-Inteligentes-02-Periferia,9.54,-98.56,14.23
Analytics_Data_Attempt_11,770,40000,Cidades-Inteligentes-02-Periferia,0.84,-98.56,12.99
Analytics_Data_Attempt_11,879,41000,Cidades-Inteligentes-02-Periferia,-1.75,-98.56,13.78
Analytics_Data_Attempt_11,992,42000,Cidades-Inteligentes-02-Periferia,6.85,-98.56,13.59
Analytics_Data_Attempt_11,1112,43000,Cidades-Inteligentes-02-Periferia,15.38,-98.56,15.45
Analytics_Data_Attempt_11,1224,44000,Cidades-Inteligentes-02-Periferia,24.26,-98.56,16.65
Analytics_Data_Attempt_11,1333,45000,Cidades-Inteligentes-02-Periferia,32.6,-98.56,14.78
Analytics_Data_Attempt_11,1437,46000,Cidades-Inteligentes-02-Periferia,41.58,-98.56,14.97
Analytics_Data_Attempt_11,1532,47000,Cidades-Inteligentes-02-Periferia,39.3,-98.56,16.75
Analytics_Data_Attempt_11,1568,48000,Cidades-Inteligentes-02-Periferia,39.4,-98.56,16.86
Analytics_Data_Attempt_11,1578,49000,Cidades-Inteligentes-02-Periferia,39.37,-98.56,16.83
Analytics_Data_Attempt_11,1608,50000,Cidades-Inteligentes-02-Periferia,39.41,-98.56,16.87
Analytics_Data_Attempt_11,1623,80000,Cidades-Inteligentes-02-Periferia,39.36,-98.56,16.82
Analytics_Data_Attempt_11,1632,85000,Cidades-Inteligentes-02-Periferia,39.36,-98.56,16.82
Analytics_Data_Attempt_11,1663,93000,Cidades-Inteligentes-02-Periferia,37.33,-98.56,16.16
Analytics_Data_Attempt_11,1761,94000,Cidades-Inteligentes-02-Periferia,28.68,-98.56,14.84
Analytics_Data_Attempt_11,1862,95000,Cidades-Inteligentes-02-Periferia,16.52,-98.56,16.51
Analytics_Data_Attempt_11,1967,96000,Cidades-Inteligentes-02-Periferia,12.47,-98.56,27.57
Analytics_Data_Attempt_11,2073,97000,Cidades-Inteligentes-02-Periferia,11.64,-98.56,36.49
Analytics_Data_Attempt_11,2179,98000,Cidades-Inteligentes-02-Periferia,12.15,-98.56,45.12
Analytics_Data_Attempt_11,2286,99000,Cidades-Inteligentes-02-Periferia,12.28,-98.56,53.47
Analytics_Data_Attempt_11,2398,100000,Cidades-Inteligentes-02-Periferia,9.28,-98.56,59.91
Analytics_Data_Attempt_11,2513,101000,Cidades-Inteligentes-02-Periferia,10.28,-98.56,67.46
Analytics_Data_Attempt_11,2633,102000,Cidades-Inteligentes-02-Periferia,16.65,-98.56,71.66
Analytics_Data_Attempt_11,2756,103000,Cidades-Inteligentes-02-Periferia,25.56,-98.56,71.2
Analytics_Data_Attempt_11,2874,104000,Cidades-Inteligentes-02-Periferia,29.21,-98.56,60.08
Analytics_Data_Attempt_11,2986,105000,Cidades-Inteligentes-02-Periferia,29.15,-98.56,51.22
Analytics_Data_Attempt_11,3095,106000,Cidades-Inteligentes-02-Periferia,25.3,-98.56,43.17
Analytics_Data_Attempt_11,3203,107000,Cidades-Inteligentes-02-Periferia,26.21,-98.56,34.49
Analytics_Data_Attempt_11,3308,108000,Cidades-Inteligentes-02-Periferia,20.74,-98.56,30.52
Analytics_Data_Attempt_11,3412,109000,Cidades-Inteligentes-02-Periferia,12.85,-98.56,27.84
Analytics_Data_Attempt_11,3520,110000,Cidades-Inteligentes-02-Periferia,10.88,-98.56,19.31
Analytics_Data_Attempt_11,3638,111000,Cidades-Inteligentes-02-Periferia,3.0,-98.56,15.45
Analytics_Data_Attempt_11,3747,112000,Cidades-Inteligentes-02-Periferia,-1.94,-98.56,14.89
Analytics_Data_Attempt_11,3852,113000,Cidades-Inteligentes-02-Periferia,-1.94,-98.56,12.35
Analytics_Data_Attempt_11,3964,114000,Cidades-Inteligentes-02-Periferia,2.14,-98.56,16.63
Analytics_Data_Attempt_11,4081,115000,Cidades-Inteligentes-02-Periferia,3.33,-98.56,17.62
Analytics_Data_Attempt_11,4192,116000,Cidades-Inteligentes-02-Periferia,-1.94,-98.56,16.55
Analytics_Data_Attempt_11,4298,117000,Cidades-Inteligentes-02-Periferia,0.7,-98.56,12.11
Analytics_Data_Attempt_11,4414,118000,Cidades-Inteligentes-02-Periferia,1.15,-98.56,12.11
Analytics_Data_Attempt_11,4457,119000,Cidades-Inteligentes-02-Periferia,1.33,-98.56,12.11
Analytics_Data_Attempt_11,4546,122000,Cidades-Inteligentes-02-Periferia,6.35,-98.56,14.27
Analytics_Data_Attempt_11,4658,123000,Cidades-Inteligentes-02-Periferia,10.82,-98.56,21.6
Analytics_Data_Attempt_11,4761,124000,Cidades-Inteligentes-02-Periferia,14.16,-98.56,18.97
Analytics_Data_Attempt_11,4868,125000,Cidades-Inteligentes-02-Periferia,21.5,-98.56,16.66
Analytics_Data_Attempt_11,4970,126000,Cidades-Inteligentes-02-Periferia,30.52,-98.56,17.08
Analytics_Data_Attempt_11,5071,127000,Cidades-Inteligentes-02-Periferia,38.57,-98.56,16.46
Analytics_Data_Attempt_11,5179,128000,Cidades-Inteligentes-02-Periferia,47.42,-98.56,15.5
Analytics_Data_Attempt_11,5290,129000,Cidades-Inteligentes-02-Periferia,52.26,-98.56,17.49
Analytics_Data_Attempt_11,5402,130000,Cidades-Inteligentes-02-Periferia,52.55,-98.56,17.07
Analytics_Data_Attempt_11,5518,131000,Cidades-Inteligentes-02-Periferia,54.34,-98.56,17.82
Analytics_Data_Attempt_11,5628,132000,Cidades-Inteligentes-02-Periferia,58.67,-98.56,16.58
Analytics_Data_Attempt_11,5739,133000,Cidades-Inteligentes-02-Periferia,56.61,-98.56,15.92
Analytics_Data_Attempt_11,5846,134000,Cidades-Inteligentes-02-Periferia,61.17,-98.56,15.59
